0
28
31
33
35
36
38
40
41
43
45
47
48
50
55
57
69
71
time	track	channel	bar	pitch	volume	instrument
3256	0	12	50	74	0	50
3256	0	13	50	62	0	50
3256	0	12	50	62	0	50
3256	0	10	50	38	0	50
3256	0	13	50	74	0	50
3257	0	11	50	57	0	50
3257	0	6	50	38	0	50
3257	0	11	50	38	0	50
3257	0	3	50	38	0	50
3257	0	3	50	50	0	50
3257	0	11	50	50	0	50
3257	0	3	50	57	0	50
3257	0	6	50	50	0	50
3257	0	6	50	57	0	50
3257	0	3	50	62	0	50
3257	0	11	50	62	0	50
3257	0	6	50	62	0	50
3264	0	1	50	50	0	50
3264	0	9	50	41	0	50
3264	0	0	50	52	127	50
3264	0	0	50	64	127	50
3264	0	12	50	76	127	50
3264	0	1	50	62	0	50
3264	0	0	50	50	0	50
3264	0	9	50	35	0	50
3264	0	0	50	62	0	50
3264	0	1	50	64	127	50
3264	0	1	50	52	127	50
3264	0	3	50	40	127	50
3264	0	3	50	58	127	50
3264	0	3	50	64	127	50
3264	0	3	50	52	127	50
3264	0	10	50	52	127	50
3264	0	13	50	76	127	50
3264	0	9	50	35	127	50
3264	0	9	50	41	127	50
3264	0	9	50	50	0	50
3264	0	6	50	40	127	50
3264	0	6	50	64	127	50
3264	0	6	50	52	127	50
3264	0	6	50	58	127	50
3264	0	10	50	40	127	50
3264	0	10	50	46	127	50
3264	0	11	50	64	127	50
3264	0	11	50	52	127	50
3264	0	11	50	40	127	50
3264	0	11	50	58	127	50
3264	0	12	50	70	127	50
3264	0	12	50	64	127	50
3264	0	13	50	70	127	50
3264	0	13	50	64	127	50
3264	0	9	50	47	127	50
3267	0	11	50	52	0	50
3267	0	3	50	52	0	50
3267	0	6	50	52	0	50
3267	0	12	50	64	0	50
3267	0	13	50	64	0	50
3267	0	10	50	40	0	50
3267	0	13	50	76	0	50
3267	0	12	50	76	0	50
3267	0	10	50	52	0	50
3267	0	12	50	70	0	50
3267	0	13	50	70	0	50
3267	0	10	50	46	0	50
3268	0	3	50	64	0	50
3268	0	6	50	64	0	50
3268	0	11	50	64	0	50
3268	0	3	50	58	0	50
3268	0	6	50	58	0	50
3268	0	3	50	40	0	50
3268	0	11	50	58	0	50
3268	0	6	50	40	0	50
3268	0	11	50	40	0	50
3275	0	9	51	43	127	51
3275	0	9	51	35	0	51
3275	0	9	51	41	0	51
3275	0	0	51	64	0	51
3275	0	9	51	47	0	51
3275	0	1	51	64	0	51
3275	0	1	51	52	0	51
3275	0	0	51	52	0	51
3275	0	0	51	65	127	51
3275	0	0	51	53	127	51
3275	0	1	51	65	127	51
3275	0	1	51	53	127	51
3275	0	3	51	41	127	51
3275	0	3	51	60	127	51
3275	0	3	51	53	127	51
3275	0	9	51	35	127	51
3275	0	6	51	53	127	51
3275	0	0	51	64	127	51
3275	0	3	51	65	127	51
3275	0	9	51	41	127	51
3275	0	6	51	65	127	51
3275	0	6	51	41	127	51
3275	0	6	51	60	127	51
3275	0	10	51	53	127	51
3275	0	10	51	48	127	51
3275	0	10	51	41	127	51
3275	0	11	51	60	127	51
3275	0	11	51	65	127	51
3275	0	11	51	53	127	51
3275	0	12	51	72	127	51
3275	0	12	51	65	127	51
3275	0	12	51	77	127	51
3275	0	13	51	77	127	51
3275	0	13	51	72	127	51
3275	0	13	51	65	127	51
3275	0	11	51	41	127	51
3278	0	10	51	41	0	51
3278	0	11	51	65	0	51
3278	0	3	51	65	0	51
3278	0	6	51	65	0	51
3278	0	6	51	53	0	51
3278	0	3	51	53	0	51
3278	0	3	51	41	0	51
3278	0	11	51	41	0	51
3278	0	6	51	41	0	51
3278	0	11	51	53	0	51
3278	0	12	51	65	0	51
3278	0	11	51	60	0	51
3278	0	6	51	60	0	51
3278	0	13	51	65	0	51
3278	0	3	51	60	0	51
3278	0	13	51	77	0	51
3278	0	12	51	77	0	51
3278	0	10	51	53	0	51
3278	0	13	51	72	0	51
3278	0	10	51	48	0	51
3278	0	12	51	72	0	51
3285	0	1	51	55	127	51
3285	0	0	51	70	127	51
3285	0	0	51	55	127	51
3285	0	0	51	64	0	51
3285	0	0	51	65	0	51
3285	0	0	51	53	0	51
3285	0	9	51	43	0	51
3285	0	1	51	65	0	51
3285	0	1	51	53	0	51
3285	0	9	51	35	0	51
3285	0	9	51	41	0	51
3285	0	3	51	46	127	51
3285	0	6	51	58	127	51
3285	0	6	51	46	127	51
3285	0	13	51	94	127	51
3285	0	13	51	82	127	51
3285	0	12	51	94	127	51
3285	0	12	51	82	127	51
3285	0	11	51	46	127	51
3285	0	11	51	58	127	51
3285	0	10	51	58	127	51
3285	0	10	51	70	127	51
3285	0	9	51	35	127	51
3285	0	9	51	41	127	51
3285	0	9	51	36	127	51
3285	0	3	51	58	127	51
3289	0	3	51	46	0	51
3289	0	11	51	46	0	51
3289	0	11	51	58	0	51
3289	0	6	51	46	0	51
3289	0	6	51	58	0	51
3289	0	3	51	58	0	51
3293	0	0	51	69	127	51
3293	0	10	51	58	0	51
3293	0	1	51	55	0	51
3293	0	12	51	94	0	51
3293	0	0	51	55	0	51
3293	0	9	51	41	0	51
3293	0	9	51	35	0	51
3293	0	13	51	82	0	51
3293	0	9	51	36	0	51
3293	0	10	51	70	0	51
3293	0	0	51	70	0	51
3293	0	0	51	50	127	51
3293	0	1	51	50	127	51
3293	0	12	51	82	0	51
3293	0	13	51	81	127	51
3293	0	13	51	93	127	51
3293	0	3	51	45	127	51
3293	0	13	51	94	0	51
3293	0	3	51	57	127	51
3293	0	9	51	41	127	51
3293	0	6	51	45	127	51
3293	0	6	51	57	127	51
3293	0	10	51	69	127	51
3293	0	11	51	57	127	51
3293	0	11	51	45	127	51
3293	0	12	51	81	127	51
3293	0	12	51	93	127	51
3293	0	10	51	57	127	51
3301	0	0	51	67	127	51
3301	0	13	51	93	0	51
3301	0	13	51	81	0	51
3301	0	12	51	93	0	51
3301	0	9	51	41	0	51
3301	0	0	51	69	0	51
3301	0	1	51	50	0	51
3301	0	0	51	50	0	51
3301	0	10	51	69	0	51
3301	0	10	51	57	0	51
3301	0	12	51	81	0	51
3301	0	13	51	91	127	51
3301	0	0	51	52	127	51
3301	0	1	51	52	127	51
3301	0	9	51	31	127	51
3301	0	9	51	69	127	51
3301	0	9	51	28	127	51
3301	0	9	51	40	127	51
3301	0	10	51	67	127	51
3301	0	10	51	55	127	51
3301	0	12	51	79	127	51
3301	0	12	51	91	127	51
3301	0	13	51	79	127	51
3309	0	9	51	28	0	51
3309	0	13	51	91	0	51
3309	0	0	51	52	0	51
3309	0	13	51	79	0	51
3309	0	9	51	40	0	51
3309	0	0	51	67	0	51
3309	0	10	51	67	0	51
3309	0	9	51	31	0	51
3309	0	1	51	52	0	51
3309	0	12	51	91	0	51
3309	0	12	51	79	0	51
3309	0	10	51	55	0	51
3309	0	13	51	93	127	51
3309	0	9	51	35	127	51
3309	0	0	51	55	127	51
3309	0	0	51	69	127	51
3309	0	1	51	55	127	51
3309	0	9	51	36	127	51
3309	0	10	51	57	127	51
3309	0	10	51	69	127	51
3309	0	9	51	69	0	51
3309	0	12	51	81	127	51
3309	0	12	51	93	127	51
3309	0	13	51	81	127	51
3317	0	14	51	58	127	51
3317	0	13	51	93	0	51
3317	0	0	51	46	127	51
3317	0	10	51	69	0	51
3317	0	14	51	53	0	51
3317	0	6	51	57	0	51
3317	0	3	51	57	0	51
3317	0	9	51	35	0	51
3317	0	14	51	50	0	51
3317	0	6	51	45	0	51
3317	0	11	51	57	0	51
3317	0	11	51	45	0	51
3317	0	3	51	45	0	51
3317	0	12	51	81	0	51
3317	0	0	51	69	0	51
3317	0	9	51	36	0	51
3317	0	1	51	55	0	51
3317	0	0	51	55	0	51
3317	0	12	51	93	0	51
3317	0	10	51	57	0	51
3317	0	13	51	81	0	51
3317	0	14	51	50	127	51
3317	0	0	51	50	127	51
3317	0	1	51	55	127	51
3317	0	1	51	43	127	51
3317	0	3	51	38	127	51
3317	0	3	51	50	127	51
3317	0	9	51	41	127	51
3317	0	9	51	35	127	51
3317	0	9	51	36	127	51
3317	0	6	51	50	127	51
3317	0	10	51	50	127	51
3317	0	0	51	38	127	51
3317	0	13	51	86	127	51
3317	0	13	51	74	127	51
3317	0	12	51	74	127	51
3317	0	12	51	86	127	51
3317	0	11	51	50	127	51
3317	0	11	51	38	127	51
3317	0	10	51	62	127	51
3317	0	6	51	38	127	51
3325	0	1	51	62	127	51
3325	0	0	51	50	0	51
3325	0	9	51	35	0	51
3325	0	1	51	43	0	51
3325	0	0	51	46	0	51
3325	0	1	51	55	0	51
3325	0	9	51	36	0	51
3325	0	0	51	38	0	51
3325	0	0	51	43	127	51
3325	0	0	51	55	127	51
3325	0	0	51	50	127	51
3325	0	1	51	50	127	51
3325	0	9	51	41	0	51
3333	0	0	51	55	127	51
3333	0	1	51	50	0	51
3333	0	0	51	50	0	51
3333	0	1	51	62	0	51
3333	0	0	51	55	0	51
3333	0	0	51	43	0	51
3333	0	0	51	46	127	51
3333	0	0	51	58	127	51
3333	0	1	51	55	127	51
3333	0	9	51	28	127	51
3333	0	9	51	40	127	51
3333	0	9	51	31	127	51
3333	0	9	51	69	127	51
3333	0	1	51	58	127	51
3341	0	1	52	55	0	52
3341	0	0	52	46	0	52
3341	0	1	52	58	0	52
3341	0	9	52	40	0	52
3341	0	0	52	55	0	52
3341	0	0	52	58	0	52
3341	0	9	52	31	0	52
3341	0	9	52	69	0	52
3341	0	9	52	28	0	52
3341	0	3	52	38	0	52
3341	0	3	52	50	0	52
3341	0	6	52	50	0	52
3341	0	0	52	58	127	52
3341	0	0	52	50	127	52
3341	0	0	52	62	127	52
3341	0	1	52	50	127	52
3341	0	1	52	58	127	52
3341	0	6	52	38	0	52
3343	0	9	52	50	127	52
3345	0	9	52	50	0	52
3345	0	9	52	50	127	52
3347	0	9	52	50	0	52
3347	0	11	52	50	0	52
3347	0	9	52	50	127	52
3348	0	11	52	38	0	52
3349	0	0	52	62	0	52
3349	0	10	52	50	0	52
3349	0	10	52	62	0	52
3349	0	13	52	86	0	52
3349	0	13	52	74	0	52
3349	0	0	52	70	127	52
3349	0	9	52	50	0	52
3349	0	12	52	74	0	52
3349	0	12	52	86	0	52
3349	0	1	52	50	0	52
3349	0	0	52	50	0	52
3349	0	0	52	58	0	52
3349	0	0	52	65	127	52
3349	0	0	52	62	127	52
3349	0	0	52	58	127	52
3349	0	1	52	55	127	52
3349	0	9	52	50	127	52
3349	0	13	52	94	127	52
3349	0	1	52	58	0	52
3349	0	1	52	67	127	52
3349	0	3	52	46	127	52
3349	0	3	52	58	127	52
3349	0	9	52	57	127	52
3349	0	9	52	55	127	52
3349	0	6	52	58	127	52
3349	0	6	52	46	127	52
3349	0	10	52	58	127	52
3349	0	10	52	70	127	52
3349	0	11	52	58	127	52
3349	0	11	52	46	127	52
3349	0	12	52	82	127	52
3349	0	12	52	94	127	52
3349	0	13	52	82	127	52
3351	0	9	52	50	0	52
3351	0	9	52	48	127	52
3353	0	9	52	48	0	52
3353	0	9	52	48	127	52
3353	0	11	52	46	0	52
3353	0	11	52	58	0	52
3353	0	3	52	46	0	52
3353	0	6	52	46	0	52
3353	0	6	52	58	0	52
3353	0	3	52	58	0	52
3355	0	9	52	48	0	52
3355	0	9	52	48	127	52
3357	0	9	52	48	0	52
3357	0	0	52	62	0	52
3357	0	1	52	55	0	52
3357	0	0	52	65	0	52
3357	0	6	52	55	127	52
3357	0	1	52	67	0	52
3357	0	0	52	70	0	52
3357	0	0	52	58	0	52
3357	0	0	52	62	127	52
3357	0	0	52	58	127	52
3357	0	1	52	58	127	52
3357	0	1	52	70	127	52
3357	0	3	52	43	127	52
3357	0	3	52	55	127	52
3357	0	9	52	48	127	52
3357	0	6	52	43	127	52
3357	0	11	52	43	127	52
3357	0	11	52	55	127	52
3357	0	0	52	65	127	52
3357	0	0	52	53	127	52
3359	0	9	52	47	127	52
3359	0	9	52	48	0	52
3361	0	9	52	47	127	52
3361	0	9	52	47	0	52
3363	0	9	52	47	0	52
3363	0	9	52	47	127	52
3365	0	0	52	62	127	52
3365	0	0	52	58	0	52
3365	0	9	52	47	0	52
3365	0	1	52	70	0	52
3365	0	1	52	58	0	52
3365	0	0	52	65	0	52
3365	0	0	52	62	0	52
3365	0	0	52	65	127	52
3365	0	1	52	74	127	52
3365	0	0	52	58	127	52
3365	0	0	52	70	127	52
3365	0	1	52	62	127	52
3365	0	9	52	47	127	52
3365	0	0	52	53	0	52
3367	0	9	52	47	0	52
3367	0	9	52	45	127	52
3369	0	9	52	45	0	52
3369	0	9	52	45	127	52
3371	0	9	52	45	0	52
3371	0	9	52	45	127	52
3373	0	0	52	65	127	52
3373	0	0	52	70	127	52
3373	0	1	52	74	0	52
3373	0	1	52	62	0	52
3373	0	0	52	65	0	52
3373	0	0	52	70	0	52
3373	0	0	52	62	0	52
3373	0	0	52	58	0	52
3373	0	0	52	62	127	52
3373	0	0	52	74	127	52
3373	0	1	52	58	127	52
3373	0	1	52	70	127	52
3373	0	9	52	45	127	52
3373	0	9	52	45	0	52
3375	0	9	52	45	0	52
3375	0	9	52	43	127	52
3377	0	10	52	60	100	52
3377	0	9	52	43	0	52
3377	0	9	52	43	127	52
3377	0	2	52	60	100	52
3377	0	5	52	60	100	52
3377	0	7	52	60	97	52
3379	0	9	52	43	0	52
3379	0	9	52	43	127	52
3381	0	1	52	58	0	52
3381	0	6	52	55	0	52
3381	0	3	52	55	0	52
3381	0	12	52	82	0	52
3381	0	11	52	43	0	52
3381	0	14	52	50	0	52
3381	0	13	52	82	0	52
3381	0	13	52	94	0	52
3381	0	14	52	58	0	52
3381	0	5	52	60	0	52
3381	0	0	52	62	0	52
3381	0	7	52	60	0	52
3381	0	10	52	58	0	52
3381	0	6	52	43	0	52
3381	0	9	52	57	0	52
3381	0	9	52	55	0	52
3381	0	10	52	60	0	52
3381	0	12	52	94	0	52
3381	0	1	52	70	0	52
3381	0	0	52	65	0	52
3381	0	11	52	55	0	52
3381	0	3	52	43	0	52
3381	0	10	52	70	0	52
3381	0	9	52	43	0	52
3381	0	11	52	45	127	52
3381	0	7	52	69	97	52
3381	0	2	52	69	127	52
3381	0	1	52	41	127	52
3381	0	0	52	53	127	52
3381	0	0	52	60	127	52
3381	0	0	52	65	127	52
3381	0	0	52	69	127	52
3381	0	0	52	72	127	52
3381	0	0	52	41	127	52
3381	0	0	52	74	0	52
3381	0	2	52	60	0	52
3381	0	1	52	60	127	52
3381	0	3	52	45	127	52
3381	0	3	52	53	127	52
3381	0	3	52	41	127	52
3381	0	9	52	36	112	52
3381	0	9	52	35	112	52
3381	0	9	52	41	112	52
3381	0	5	52	69	127	52
3381	0	6	52	57	127	52
3381	0	6	52	45	127	52
3381	0	11	52	57	127	52
3381	0	0	52	70	0	52
3387	0	2	52	69	0	52
3387	0	7	52	69	0	52
3387	0	5	52	69	0	52
3389	0	0	52	65	0	52
3389	0	9	52	35	0	52
3389	0	1	52	60	0	52
3389	0	1	52	41	0	52
3389	0	0	52	41	0	52
3389	0	9	52	36	0	52
3389	0	0	52	60	0	52
3389	0	0	52	72	0	52
3389	0	0	52	69	0	52
3389	0	9	52	41	0	52
3389	0	0	52	53	0	52
3389	0	0	52	72	127	52
3389	0	0	52	69	127	52
3389	0	0	52	65	127	52
3389	0	0	52	60	127	52
3389	0	1	52	48	127	52
3389	0	1	52	60	127	52
3389	0	7	52	69	97	52
3389	0	2	52	69	127	52
3389	0	5	52	69	127	52
3389	0	0	52	48	127	52
3395	0	2	52	69	0	52
3395	0	7	52	69	0	52
3395	0	5	52	69	0	52
3397	0	0	52	72	127	52
3397	0	0	52	60	0	52
3397	0	0	52	69	0	52
3397	0	0	52	72	0	52
3397	0	0	52	48	0	52
3397	0	1	52	57	127	52
3397	0	1	52	60	0	52
3397	0	0	52	65	0	52
3397	0	1	52	48	0	52
3397	0	0	52	57	127	52
3397	0	0	52	81	127	52
3397	0	0	52	69	127	52
3397	0	1	52	55	127	52
3397	0	1	52	60	127	52
3397	0	2	52	69	127	52
3397	0	9	52	40	112	52
3397	0	9	52	69	112	52
3397	0	5	52	69	127	52
3397	0	7	52	69	97	52
3397	0	0	52	77	127	52
3403	0	2	53	69	0	53
3403	0	7	53	69	0	53
3403	0	5	53	69	0	53
3405	0	1	53	57	0	53
3405	0	0	53	81	0	53
3405	0	0	53	57	0	53
3405	0	0	53	77	0	53
3405	0	9	53	40	0	53
3405	0	0	53	72	0	53
3405	0	9	53	69	0	53
3405	0	0	53	69	0	53
3405	0	11	53	57	0	53
3405	0	11	53	45	0	53
3405	0	1	53	55	0	53
3405	0	1	53	60	0	53
3405	0	0	53	72	127	53
3405	0	7	53	69	97	53
3405	0	5	53	69	127	53
3405	0	2	53	69	127	53
3405	0	1	53	60	127	53
3405	0	1	53	48	127	53
3405	0	0	53	60	127	53
3405	0	0	53	65	127	53
3405	0	0	53	69	127	53
3411	0	7	53	69	0	53
3411	0	5	53	69	0	53
3411	0	2	53	69	0	53
3413	0	0	53	81	127	53
3413	0	3	53	41	0	53
3413	0	0	53	65	0	53
3413	0	3	53	45	0	53
3413	0	6	53	45	0	53
3413	0	3	53	53	0	53
3413	0	6	53	57	0	53
3413	0	1	53	60	0	53
3413	0	0	53	60	0	53
3413	0	0	53	69	0	53
3413	0	0	53	72	0	53
3413	0	1	53	48	0	53
3413	0	0	53	57	127	53
3413	0	0	53	77	127	53
3413	0	5	53	69	127	53
3413	0	1	53	57	127	53
3413	0	0	53	72	127	53
3413	0	1	53	60	127	53
3413	0	0	53	69	127	53
3413	0	2	53	69	127	53
3413	0	3	53	45	127	53
3413	0	3	53	57	127	53
3413	0	9	53	35	112	53
3413	0	9	53	41	112	53
3413	0	9	53	36	112	53
3413	0	1	53	55	127	53
3413	0	11	53	45	127	53
3413	0	11	53	57	127	53
3413	0	7	53	69	97	53
3417	0	11	53	57	0	53
3417	0	11	53	45	0	53
3419	0	7	53	69	0	53
3419	0	5	53	69	0	53
3419	0	2	53	69	0	53
3421	0	1	53	60	0	53
3421	0	0	53	72	127	53
3421	0	0	53	69	0	53
3421	0	1	53	55	0	53
3421	0	0	53	77	0	53
3421	0	1	53	57	0	53
3421	0	0	53	72	0	53
3421	0	0	53	81	0	53
3421	0	3	53	57	0	53
3421	0	9	53	36	0	53
3421	0	9	53	35	0	53
3421	0	3	53	45	0	53
3421	0	9	53	41	0	53
3421	0	0	53	57	0	53
3421	0	0	53	65	127	53
3421	0	0	53	60	127	53
3421	0	7	53	69	97	53
3421	0	1	53	48	127	53
3421	0	1	53	60	127	53
3421	0	2	53	69	127	53
3421	0	3	53	45	127	53
3421	0	3	53	57	127	53
3421	0	9	53	41	112	53
3421	0	5	53	69	127	53
3421	0	11	53	45	127	53
3421	0	11	53	57	127	53
3421	0	0	53	69	127	53
3427	0	7	53	69	0	53
3427	0	2	53	69	0	53
3427	0	5	53	69	0	53
3429	0	9	53	69	112	53
3429	0	1	53	60	0	53
3429	0	0	53	57	127	53
3429	0	0	53	69	0	53
3429	0	1	53	48	0	53
3429	0	9	53	41	0	53
3429	0	0	53	72	0	53
3429	0	0	53	65	0	53
3429	0	0	53	60	0	53
3429	0	0	53	77	127	53
3429	0	0	53	72	127	53
3429	0	0	53	69	127	53
3429	0	1	53	55	127	53
3429	0	1	53	60	127	53
3429	0	2	53	67	127	53
3429	0	1	53	57	127	53
3429	0	9	53	40	112	53
3429	0	5	53	67	127	53
3429	0	7	53	67	97	53
3429	0	0	53	81	127	53
3436	0	7	53	67	0	53
3436	0	2	53	67	0	53
3436	0	5	53	67	0	53
3437	0	9	53	69	0	53
3437	0	0	53	57	0	53
3437	0	0	53	81	0	53
3437	0	1	53	57	0	53
3437	0	0	53	77	0	53
3437	0	0	53	69	0	53
3437	0	0	53	72	0	53
3437	0	9	53	40	0	53
3437	0	0	53	72	127	53
3437	0	0	53	69	127	53
3437	0	0	53	65	127	53
3437	0	0	53	60	127	53
3437	0	1	53	48	127	53
3437	0	5	53	65	127	53
3437	0	7	53	65	97	53
3437	0	2	53	65	127	53
3437	0	1	53	55	0	53
3442	0	11	53	57	0	53
3442	0	11	53	45	0	53
3443	0	2	53	65	0	53
3443	0	7	53	65	0	53
3443	0	5	53	65	0	53
3445	0	7	53	69	97	53
3445	0	0	53	60	0	53
3445	0	0	53	48	127	53
3445	0	0	53	60	127	53
3445	0	0	53	72	127	53
3445	0	3	53	45	0	53
3445	0	3	53	57	0	53
3445	0	0	53	69	0	53
3445	0	1	53	48	0	53
3445	0	0	53	72	0	53
3445	0	0	53	65	0	53
3445	0	1	53	60	0	53
3445	0	1	53	60	127	53
3445	0	1	53	36	127	53
3445	0	0	53	36	127	53
3445	0	11	53	55	127	53
3445	0	11	53	43	127	53
3445	0	6	53	36	127	53
3445	0	6	53	48	127	53
3445	0	5	53	69	127	53
3445	0	9	53	36	112	53
3445	0	9	53	35	112	53
3445	0	3	53	48	127	53
3445	0	3	53	36	127	53
3445	0	2	53	69	127	53
3445	0	9	53	41	112	53
3452	0	7	53	69	0	53
3452	0	5	53	69	0	53
3452	0	2	53	69	0	53
3453	0	0	53	55	127	53
3453	0	9	53	36	0	53
3453	0	9	53	35	0	53
3453	0	1	53	36	0	53
3453	0	0	53	48	0	53
3453	0	9	53	41	0	53
3453	0	0	53	60	0	53
3453	0	0	53	36	0	53
3453	0	0	53	67	127	53
3453	0	0	53	72	0	53
3453	0	0	53	45	127	53
3453	0	1	53	43	127	53
3453	0	2	53	65	127	53
3453	0	5	53	65	127	53
3453	0	7	53	65	97	53
3453	0	0	53	64	127	53
3460	0	5	53	65	0	53
3460	0	2	53	65	0	53
3460	0	7	53	65	0	53
3461	0	0	53	72	127	53
3461	0	0	53	67	0	53
3461	0	0	53	64	0	53
3461	0	0	53	45	0	53
3461	0	1	53	43	0	53
3461	0	0	53	64	127	53
3461	0	0	53	79	127	53
3461	0	0	53	55	127	53
3461	0	0	53	76	127	53
3461	0	1	53	55	127	53
3461	0	0	53	67	127	53
3461	0	0	53	55	0	53
3461	0	7	53	69	97	53
3461	0	5	53	69	127	53
3461	0	9	53	40	112	53
3461	0	9	53	69	112	53
3461	0	2	53	69	127	53
3467	0	2	54	69	0	54
3467	0	5	54	69	0	54
3467	0	7	54	69	0	54
3469	0	11	54	43	0	54
3469	0	11	54	55	0	54
3469	0	0	54	67	0	54
3469	0	9	54	69	0	54
3469	0	0	54	76	0	54
3469	0	9	54	40	0	54
3469	0	0	54	79	0	54
3469	0	0	54	64	0	54
3469	0	1	54	55	0	54
3469	0	0	54	67	127	54
3469	0	0	54	64	127	54
3469	0	0	54	60	127	54
3469	0	1	54	48	127	54
3469	0	2	54	67	127	54
3469	0	5	54	67	127	54
3469	0	7	54	67	97	54
3469	0	0	54	72	0	54
3469	0	0	54	55	0	54
3477	0	0	54	67	127	54
3477	0	1	54	48	0	54
3477	0	0	54	67	0	54
3477	0	3	54	36	0	54
3477	0	6	54	48	0	54
3477	0	1	54	60	0	54
3477	0	6	54	36	0	54
3477	0	0	54	64	0	54
3477	0	0	54	60	0	54
3477	0	0	54	79	127	54
3477	0	3	54	48	0	54
3477	0	11	54	43	127	54
3477	0	11	54	55	127	54
3477	0	0	54	60	127	54
3477	0	0	54	72	127	54
3477	0	1	54	60	127	54
3477	0	0	54	76	127	54
3477	0	3	54	55	127	54
3477	0	9	54	41	112	54
3477	0	9	54	35	112	54
3477	0	9	54	36	112	54
3477	0	3	54	43	127	54
3481	0	11	54	43	0	54
3481	0	11	54	55	0	54
3485	0	3	54	43	0	54
3485	0	5	54	67	0	54
3485	0	0	54	79	0	54
3485	0	0	54	76	0	54
3485	0	9	54	41	0	54
3485	0	0	54	60	0	54
3485	0	2	54	67	0	54
3485	0	0	54	67	0	54
3485	0	0	54	72	0	54
3485	0	9	54	35	0	54
3485	0	3	54	55	0	54
3485	0	9	54	36	0	54
3485	0	1	54	60	0	54
3485	0	9	54	41	112	54
3485	0	11	54	55	127	54
3485	0	11	54	43	127	54
3485	0	3	54	55	127	54
3485	0	3	54	48	127	54
3485	0	1	54	48	127	54
3485	0	0	54	60	127	54
3485	0	0	54	64	127	54
3485	0	0	54	67	127	54
3485	0	7	54	67	0	54
3493	0	9	54	41	0	54
3493	0	0	54	60	0	54
3493	0	5	54	65	127	54
3493	0	0	54	67	0	54
3493	0	0	54	64	0	54
3493	0	1	54	48	0	54
3493	0	0	54	67	127	54
3493	0	0	54	76	127	54
3493	0	0	54	79	127	54
3493	0	0	54	55	127	54
3493	0	1	54	55	127	54
3493	0	2	54	65	127	54
3493	0	9	54	40	112	54
3493	0	9	54	69	112	54
3493	0	7	54	65	97	54
3493	0	0	54	72	127	54
3500	0	2	54	65	0	54
3500	0	5	54	65	0	54
3500	0	7	54	65	0	54
3501	0	0	54	67	127	54
3501	0	0	54	64	127	54
3501	0	0	54	60	127	54
3501	0	1	54	48	127	54
3501	0	2	54	67	127	54
3501	0	5	54	67	127	54
3501	0	7	54	67	97	54
3501	0	0	54	76	0	54
3501	0	9	54	69	0	54
3501	0	0	54	67	0	54
3501	0	0	54	55	0	54
3501	0	0	54	72	0	54
3501	0	0	54	79	0	54
3501	0	1	54	55	0	54
3501	0	9	54	40	0	54
3506	0	11	54	43	0	54
3506	0	11	54	55	0	54
3508	0	5	54	67	0	54
3508	0	7	54	67	0	54
3508	0	2	54	67	0	54
3509	0	9	54	35	112	54
3509	0	0	54	60	0	54
3509	0	1	54	62	127	54
3509	0	0	54	62	127	54
3509	0	0	54	38	127	54
3509	0	3	54	55	0	54
3509	0	0	54	67	0	54
3509	0	1	54	48	0	54
3509	0	3	54	48	0	54
3509	0	0	54	64	0	54
3509	0	2	54	69	127	54
3509	0	1	54	38	127	54
3509	0	11	54	57	127	54
3509	0	3	54	38	127	54
3509	0	3	54	50	127	54
3509	0	9	54	36	112	54
3509	0	9	54	41	112	54
3509	0	0	54	50	127	54
3509	0	5	54	69	127	54
3509	0	6	54	50	127	54
3509	0	6	54	38	127	54
3509	0	11	54	45	127	54
3509	0	7	54	69	97	54
3515	0	7	54	69	0	54
3515	0	5	54	69	0	54
3515	0	2	54	69	0	54
3517	0	9	54	35	0	54
3517	0	9	54	36	0	54
3517	0	0	54	62	0	54
3517	0	9	54	41	0	54
3517	0	0	54	50	0	54
3517	0	1	54	62	0	54
3517	0	0	54	38	0	54
3517	0	5	54	69	127	54
3517	0	0	54	62	127	54
3517	0	0	54	57	127	54
3517	0	1	54	62	127	54
3517	0	1	54	45	127	54
3517	0	2	54	69	127	54
3517	0	7	54	69	97	54
3517	0	0	54	69	127	54
3517	0	1	54	38	0	54
3523	0	5	54	69	0	54
3523	0	7	54	69	0	54
3523	0	2	54	69	0	54
3525	0	0	54	65	127	54
3525	0	0	54	77	127	54
3525	0	1	54	62	0	54
3525	0	0	54	62	0	54
3525	0	0	54	69	0	54
3525	0	1	54	45	0	54
3525	0	0	54	74	127	54
3525	0	0	54	69	127	54
3525	0	1	54	62	127	54
3525	0	1	54	53	127	54
3525	0	1	54	50	127	54
3525	0	2	54	69	127	54
3525	0	9	54	69	112	54
3525	0	9	54	40	112	54
3525	0	5	54	69	127	54
3525	0	7	54	69	97	54
3525	0	0	54	57	0	54
3531	0	2	55	69	0	55
3531	0	5	55	69	0	55
3531	0	7	55	69	0	55
3533	0	9	55	69	0	55
3533	0	1	55	50	0	55
3533	0	0	55	77	0	55
3533	0	11	55	57	0	55
3533	0	11	55	45	0	55
3533	0	0	55	74	0	55
3533	0	0	55	69	0	55
3533	0	0	55	65	0	55
3533	0	9	55	40	0	55
3533	0	0	55	62	127	55
3533	0	1	55	62	0	55
3533	0	7	55	69	97	55
3533	0	1	55	53	0	55
3533	0	5	55	69	127	55
3533	0	2	55	69	127	55
3533	0	1	55	45	127	55
